area,place,type,language,date,score,sentence,key
영도구,태종대,자연,한국어,201606,5,어묵체험 등도 즐기고,14666
영도구,태종대,자연,한국어,201606,5,다리를 건너면 남포동과 자갈치가 있어 재미있는 부산여행~,14667
영도구,태종대,자연,한국어,201609,5,가족 나들이 산책하기에도 좋고 가족 나들이로도 좋다.,14668
영도구,태종대,자연,한국어,201609,5,태종대를 한바퀴 걸어서 돌기에는 거리가 좀 있지만 운동화 신고 마음먹으면 걸을만하다.,14669
영도구,태종대,자연,한국어,201609,5,공휴일에는 다누비 대기시간이 길어서 한번도 타보지 못했다.,14670
영도구,태종대,자연,한국어,201609,4,시원한 바다 뷰 태종대 좋아요.,14671
영도구,태종대,자연,한국어,201609,4,언제가도 멋진 바다를 볼 수 있는 곳이라 자주 찾는 곳입니다,14672
영도구,태종대,자연,한국어,201609,4,특히 여름에 바람 많이 불고 시원해서 즐겨찾아요 산책하듯이 천천히 걷기에도 좋은 곳이예요~,14673
영도구,태종대,자연,한국어,201607,5,새벽에 버스타고 해뜨는거 보러가세요.,14674
영도구,태종대,자연,한국어,201607,5,새벽에 해뜨는거 보러가세요,14675
영도구,태종대,자연,한국어,201607,5,저는 겨울 여름 둘다 가봤는데 겨울에 가서 해뜨는거 보는게 인상적이었습니다.,14676
영도구,태종대,자연,한국어,201607,5,그리고 바다도 같이 있어서 너무나도 아름다운 풍경을 볼수 있었습니다.,14677
영도구,태종대,자연,한국어,201608,5,좋은 경치가 있는 곳 바다가 멀리까지 보이는 전망대라 분위기가 좋고 바람도 시원하게 불어 기분까지 뻥 뚫리는 기분이 들었습니다.,14678
영도구,태종대,자연,한국어,201608,4,날씨 좋은날 태종대를 추천합니다,14679
영도구,태종대,자연,한국어,201608,4,제가 간날은 약간 흐리긴해도 비가 오지않아서 다누비 열차를 이용하여 등대전망대를 오를 수있었어요,14680
영도구,태종대,자연,한국어,201608,4,현재 태종대전망대는 공사중인 관계로 다누비 열차가 정차하지않아요,14681
영도구,태종대,자연,한국어,201608,4,등대전망대에서 바라보는 풍광이 정말 멋진대요 다만 날씨가 조금만 안좋아도 바람때문에 아래로 내려가는게 너무 힘들더라구요,14682
영도구,태종대,자연,한국어,201608,4,날씨 좋은 날 가시면 좋을듯해요,14683
영도구,태종대,자연,한국어,201608,4,좋아요!,14684
영도구,태종대,자연,한국어,201608,4,이 무더위에 걸어올라가느라 꽤 힘들었지만,14685
영도구,태종대,자연,한국어,201608,4,막상 가면 참 멋진곳입니다.,14686
영도구,태종대,자연,한국어,201608,4,부산에가면 꼭! 가보셔야 할 곳중 하나라고 생각합니다^^,14687
영도구,태종대,자연,한국어,201608,4,"""열차모양의 자동차 다누비를 타면 쾌적하게 태종대를 한 바퀴 돌 수있다.""",14688
영도구,태종대,자연,한국어,201608,4,걸어서도 돌 수있는데 하이킹을 좋아한다면 추천. 여름에는 태종사에서 수국 축제를 하는데 수많은 수국이 활짝 피어있는 모습은 이국적이라 할 만큼 장관이다.,14689
영도구,태종대,자연,한국어,201607,5,대마도가 보인다 날씨가 맑은 날에 방문하면 대마도가 희미하게 보인다.,14690
영도구,태종대,자연,한국어,201607,5,처음에는 안개인줄 알았으나 뭔가 얇고 길게 펼쳐져 있길래 유심히 보니 대마도였다.,14691
영도구,태종대,자연,한국어,201607,5,자살바위도 유명하다.,14692
영도구,태종대,자연,한국어,201607,5,가파르긴한데 죽기에는 꽤 괜찮은 풍광을 볼 수 있는 곳이라 이름과 조금 안 어울렸다.,14693
영도구,태종대,자연,한국어,201608,4,부산에서 가장 아름다운 바다 부산에서 가장 멋진 바다가 아닐까 생각합니다.,14694
영도구,태종대,자연,한국어,201608,4,자갈해변과 기암절벽,14695
영도구,태종대,자연,한국어,201608,4,멀리 오륙도. 다누비열차 타기가 너무너무 힘든 것만,14696
영도구,태종대,자연,한국어,201608,4,아! 또,14697
영도구,태종대,자연,한국어,201608,4,전망대가 공사 중인 것만 빼면 태종대는 역시 아름답습니다.,14698
영도구,태종대,자연,한국어,201512,5,아름다워요 부산가신다면 태종대는 반드시 가시기 바랍니다.,14699
영도구,태종대,자연,한국어,201512,5,걷기에는 좀 무리가 있지만 도중에 열차타고 조금 걷고 그러시면 됩니다.,14700
영도구,태종대,자연,한국어,201512,5,정말 아름다운 바다를 보실 수 있을거에요,14701
영도구,태종대,자연,한국어,201607,5,태종대 익건 진짜부산가시면 꼬옥 추천해드리고싶은곳입니다,14702
영도구,태종대,자연,한국어,201607,5,진짜 이쁘고 엄청나게큰바위위에도 갈수있습니다,14703
영도구,태종대,자연,한국어,201607,5,아래에는 선착장같은곳도있고 회도먿을수있고카페도잇고 등대도있습니다,14704
영도구,태종대,자연,한국어,201510,4,태종대 친구들이랑 여행중에 갔던 태종대 멋 모륵고 갔다가 큰코 다쳤네요,14705
영도구,태종대,자연,한국어,201510,4,어찌나 계단이 많고 길고도 길던지~ 그래도 열심히 걷고 또 걸었습니다,14706
영도구,태종대,자연,한국어,201510,4,전망대에서 바라보는 바다도 불어오는 바람도 너무 좋았어요~,14707
영도구,태종대,자연,한국어,201510,4,역시 여행은 힘들어야 기억에 오래 남는것 같아요,14708
영도구,태종대,자연,한국어,201607,1,줄이너무길어요,14709
영도구,태종대,자연,한국어,201607,1,순환열차를 1시간이나 기다렸네요...,14710
영도구,태종대,자연,한국어,201607,1,되도록이면 열차 표를 먼저끊고서 구경을 하다가 열차를타고 이동하세요,14711
영도구,태종대,자연,한국어,201607,5,줄이 너무 길어요.,14712
영도구,태종대,자연,한국어,201607,5,이 더위에 코끼리 열차 안타고는 못 올라갈거 같은데 줄이 너무 길어요.,14713
영도구,태종대,자연,한국어,201607,5,표부터 끊고 나서 움직이세요.,14714
영도구,태종대,자연,한국어,201606,5,한번쯤 가볼만한 곳입니다.,14715
영도구,태종대,자연,한국어,201606,5,산책도 좋고 바닷가 옆에서 음식도 좋고 한번쯤 가보기 좋은 곳입니다.,14716
영도구,태종대,자연,한국어,201606,5,태종사라는 절에서 수국축제도 있어요,14717
영도구,태종대,자연,한국어,201508,5,진정한 바다를 볼 수 있는곳 태종대는 입구에서 코끼리열차를 타고 중간중간 하차하는 방법이 있는데 저는 그 방법을 택했어요,14718
영도구,태종대,자연,한국어,201508,5,태종대 전망대에서 내려다보는 바다의 모습은 잊혀지질 않는답니다.,14719
영도구,태종대,자연,한국어,201606,4,바다보며 산책하기 좋은 곳 바다를 보며 산책하기 좋은 곳입니다.,14720
영도구,태종대,자연,한국어,201606,4,유람선도 있고 조약돌 가득한 해변에서는 갓 채취한 신선한 해산물을 먹을 수도 있습니다.,14721
영도구,태종대,자연,한국어,201606,4,전망대에서는 오륙도를 볼 수 있고 날씨가 아주 좋은 날이면 대마도까지 보입니다.,14722
영도구,태종대,자연,한국어,201606,4,몇 해 전부터 여름에는 수국 축제가 열려 볼 거리가 더 풍성해졌네요.,14723
영도구,태종대,자연,한국어,201606,4,다만 방문객이 많을 때는 교통 체증이 정말 심합니다.,14724
영도구,태종대,자연,한국어,201606,4,부산역에서 10km가 채 안 되지만 들어가는 길이 하나인 거나 다름없고 넓지 않아서 차량이 몰리면 답이 없습니다.,14725
영도구,태종대,자연,한국어,201606,4,지난 주말 수국축제 첫날에는 부산역에서 1시간 조금 넘게 걸렸어요.,14726
영도구,태종대,자연,한국어,201606,4,주말이나 사람 많은 시기에는 이른 시각에 방문하시는 걸 추천합니다.,14727
영도구,태종대,자연,한국어,201606,4,나들이로 좋아요.,14728
영도구,태종대,자연,한국어,201606,4,절벽아래에서 위를 바라보면 웅장함이 느껴지고,14729
영도구,태종대,자연,한국어,201606,4,한 바퀴 돌아보면 운동도 되고. 가족끼리 한나절 돌아보기 좋은 코스 같습니다.,14730
영도구,태종대,자연,한국어,201508,4,예쁜바다 부산 하면 해운대,14731
영도구,태종대,자연,한국어,201508,4,광안리 등과 함께 떠오르는 유명 관광지중 하나인 태종대에 가면 천천히 걸어다니며 큰 여유를 느낄 수 있습니다,14732
영도구,태종대,자연,한국어,201508,4,해수욕장과는 또다른 매력!,14733
영도구,태종대,자연,한국어,201606,5,태종사 수국축제 6/25~7/3 영도까지 가는 부산항대교가 개통되어 해운대서 영도까지 가는 시간이 단축되었다고 했다.,14734
영도구,태종대,자연,한국어,201606,5,마침 우리일행은 장마철이 시작되면 만개하는 수국이 아름다운 장소가 있다해서 태종사로 갔다.,14735
영도구,태종대,자연,한국어,201606,5,아름답게 80프로정도 개화해있었다..,14736
영도구,태종대,자연,한국어,201606,5,교토가마쿠라 하세데라고베식물원등과 비교하자면 좀더 다양한 수국이 더 넓은 장소에 심어져서 매년 많은 시민과 관광객이 이곳을 오고싶어지는 곳으로 다듬어가기를 바란다.,14737
영도구,태종대,자연,한국어,201606,5,아직은 장소가 작고 수국의 종류가 한정되어있다.,14738
영도구,태종대,자연,한국어,201606,5,관람길도 한쪽방향으로 좀 질서를 유지해 쾌적한 관람이 될수있었으면 좋겠다,14739
영도구,태종대,자연,한국어,201507,4,열차가 있어 편리합니다,14740
영도구,태종대,자연,한국어,201507,4,열차가 있어 편리하게 위쪽까지 올라 갈 수 있고 역처럼 내리고 싶은 곳에 내리고 탈 수 있어서 좋습니다.,14741
영도구,태종대,자연,한국어,201507,4,걸으면서 경치를 구경하기 좋습니다.,14742
영도구,태종대,자연,한국어,201512,5,부산의 바다를 제대로 볼수있는 곳 태종대는 걸어서 한바퀴 둘러보기에 더 없이 좋습니다.,14743
영도구,태종대,자연,한국어,201512,5,멀리서 바라보는 바다도 멋지구요.,14744
영도구,태종대,자연,한국어,201512,5,바닷가로 내려가(자갈마당)에서 바라보는 바다도 좋습니다.,14745
영도구,태종대,자연,한국어,201512,5,등대까지 내려가면 시원한 바닷바람을 만끽할수있구요.,14746
영도구,태종대,자연,한국어,201512,5,날씨가 맑으면 대마도까지 보입니다.,14747
영도구,태종대,자연,한국어,201603,4,경치 좋아요,14748
영도구,태종대,자연,한국어,201603,4,바닷가가 탁 트여있이서 경치가 좋습니다.,14749
영도구,태종대,자연,한국어,201603,4,주말에 날씨좋을땐 사람들이 많아 방문합니다.,14750
영도구,태종대,자연,한국어,201603,4,걸어서 한바퀴돌기엔 체력을 좀 요하는 편이니 체력에 자신없으시면 열차를 타고 편하게 한바퀴 도시길 추천합니다~,14751
영도구,태종대,자연,한국어,201605,5,유람선~ㅎ 태종대 자갈마당에 갔다가 유람선 있길래 전부터 타보고 싶어서 드디어 탐 배에서 새우깡 사서 갈매기 유인했지만 많이 안 옴,14752
영도구,태종대,자연,한국어,201605,5,사람들 모두 자기들이 새우깡 먹음~ㅋ 20분정도 갔다왔는데 시원하고 좋음 갑자기 사람들이 환호성을 질러서 봤더니 돌고래가 보임,14753
영도구,태종대,자연,한국어,201605,5,2마리 등짝만 봤지만 기분 최고~ㅎ 돌고래 보는 경우가 흔하지 않다고 하는데 운수대통하려나~^^,14754
영도구,태종대,자연,한국어,201605,5,비내리는 태종대 산책하기 연휴라 그런지 비가 보슬보슬 내려도 사람이 많았고 다누비 열차는 운행 하지 않았습니다.,14755
영도구,태종대,자연,한국어,201605,5,비가 내리고 흐려서 바다와 주변 섬이 선명히 보이지 않았지만 비오는 태종대도 나름 매력 있었습니다.,14756
영도구,태종대,자연,한국어,201605,5,전망대는 리모델링 중이였는데 언제까지 였는지는 기억이 잘 나지 않습니다.,14757
영도구,태종대,자연,한국어,201605,4,전망대는 공사중 열차는 40분을 기다려야한다고해서 도보로 움직였어요~,14758
영도구,태종대,자연,한국어,201605,4,날씨가 선선해서 도보로 갈만했고 대신 내려가는건 열차 이용햇어요 ~,14759
영도구,태종대,자연,한국어,201605,4,등대입구쪽에서 구매가능해요,14760
영도구,태종대,자연,한국어,201605,4,전망대는 공사중이라 들어갈수없구요~,14761
영도구,태종대,자연,한국어,201605,4,12월까지 진행된다고 써있던거 같아요!,14762
영도구,태종대,자연,한국어,201604,5,새벽 운동을 태종대에서 해보셨나요?,14763
영도구,태종대,자연,한국어,201604,5,태종대는 많은사람들에게 관광지이지만 부산 영도에 사시는 분들에게는 한 번쯤 새벽 일출을 보며 아침운동을 하는 곳이기도 합니다.,14764
영도구,태종대,자연,한국어,201604,5,물론 새벽차로 오시는 타지역의 운동하는 여행객도 가끔 있답니다.,14765
영도구,태종대,자연,한국어,201604,5,대도시의 도심에서는 느낄 수 없는 자연의 청량감을 느낄 수 있는 2시간 정도 시간을 내어 전망대에서의 휴식과 함께 새벽공기를 느껴보세요~,14766
영도구,태종대,자연,한국어,201604,5,상쾌하실걸요?^^,14767
영도구,태종대,자연,한국어,201512,4,산책하듯 느릿느릿 한 바퀴 돌아요 부산이 영도구 동삼동 맨 끝에 있는 곳입니다.,14768
영도구,태종대,자연,한국어,201512,4,해안산책로가 잘 조성되어 있는데 천천히 걸으면 한 2시간 정도 걸립니다.,14769
영도구,태종대,자연,한국어,201512,4,중간에 해안가로 내려갈 수 있는데 태종대 등대가 유명하고 해안가 단층 지대를 볼 수도 있습니다.,14770
영도구,태종대,자연,한국어,201512,4,망망대해를 볼 수 있어서 눈과 마음이 탁 트입니다.,14771
영도구,태종대,자연,한국어,201604,5,해안절벽을 볼 수 있는 곳. 태종대를 순환하는 기차(?)를 타고 전망대나 신선대에서 내리면 절경을 감상 할 수 있습니다.,14772
영도구,태종대,자연,한국어,201604,5,특히 신선대의 경치가 아름다웠습니다.,14773
영도구,태종대,자연,한국어,201604,5,오르락 내리락하는 계단이 많아서 다리가 불편한 사람들은 관람하기에 어려움이 있습니다.,14774
영도구,태종대,자연,한국어,201604,5,지질학에 관심이 많은 사람들은 꼭 들러서 보고 가면 좋을 것 같습니다.,14775
영도구,태종대,자연,한국어,201507,5,사람이많으니 일찍일찍!! 정말 부산은 모든곳이 관광명소여서 사람이 너무너무 많더라고요 하지만 저는 새벽에 가서 너무 좋았습니당!!!,14776
영도구,태종대,자연,한국어,201507,5,모두들 새벽에 가는걸 추천합니당,14777
영도구,태종대,자연,한국어,201505,5,트래킹 코스로 좋은곳 태풍이 와서 고생 하긴 했지만 날좋을때 가면 동백섬과 함께 최고의 트래킹 코스라 생각 됩니다,14778
영도구,태종대,자연,한국어,201602,4,경치가 좋지만 체력을 요하는곳.. 여름에 갈때는 많이 더울거 같네요.,14779
영도구,태종대,자연,한국어,201602,4,2월에 갔는데도 더워서 외투벗었는데 또 춥고해서 다시 입었습니다..,14780
영도구,태종대,자연,한국어,201602,4,또한 순환열차는 대기시간이 오래 걸릴 것 같지만,14781
영도구,태종대,자연,한국어,201602,4,먼저 표 끊으시고 화장실 갔다오시고 대충 요기 하다보면 금방 시간가요~,14782
영도구,태종대,자연,한국어,201506,4,경치가 좋아요,14783
영도구,태종대,자연,한국어,201506,4,바닷가에 전망대가 있어서 전망이 정말 좋습니다.,14784
영도구,태종대,자연,한국어,201506,4,아래에서부터 천천히 걸어올라가도 좋지만 유료이긴 하지만 열차를 이용하면 빠르게 주변 경관을 구경하며 전망대에 오를 수 있어서 편하고 좋습니다.,14785
영도구,태종대,자연,한국어,201511,5,아름다운 절경이 있는 곳 태종대에서 바라본 바다의 모습은 정말 너무 멋져요,14786
영도구,태종대,자연,한국어,201511,5,이렇게 멋있는 절경을 볼 수 있다는 것에 감사합니다~~,14787
영도구,태종대,자연,한국어,201511,5,부산 사람들이 넘 부럽네요,14788
영도구,태종대,자연,한국어,201511,5,이렇게 아름다운 곳에 살다니 ㅠㅠ,14789
영도구,태종대,자연,한국어,201509,5,바다를 낀 공원이에요.,14790
영도구,태종대,자연,한국어,201509,5,걸어서 구경하려면 약 2시간은 걸리는것 같아요.,14791
영도구,태종대,자연,한국어,201509,5,경사가 있기때문에,14792
영도구,태종대,자연,한국어,201509,5,힐은 비추,14793
영도구,태종대,자연,한국어,201509,5,운동화로 걸어다니는게 좋아요.,14794
영도구,태종대,자연,한국어,201509,5,순환코끼리열차는 주말엔 줄이 길어,14795
영도구,태종대,자연,한국어,201509,5,한시간 정도 기다려야 하므로 비추. 물하나 사들고 천천히 걸으며 구경해보세요,14796
영도구,태종대,자연,한국어,201603,4,경치가 정말 좋음,14797
영도구,태종대,자연,한국어,201603,4,바닷바람으로 추웠지만 신선대의 절경은 정말 손에 꼽을 만했습니다,14798
영도구,태종대,자연,한국어,201603,4,다만 아쉬운건 신선대로 안내하는 표지판이 잘 안보여서 해안절벽 끝까지 내려갔다가 다시 올라왔었네요,14799
영도구,태종대,자연,한국어,201509,3,가볍게 다녀오기 좋아요,14800
영도구,태종대,자연,한국어,201509,3,태종대 전망대까지 기차타고 올라갔는데,14801
영도구,태종대,자연,한국어,201509,3,뭔가 불편했어요..,14802
영도구,태종대,자연,한국어,201509,3,중간중간에 사람들 내리니까 비켜주고 해야하거든요..,14803
영도구,태종대,자연,한국어,201509,3,그러다가 선글라스도 잃어버리고 ㅠㅠ 하지만 태종대 전망대에서 보는 바다는 아름다웠어요~,14804
영도구,태종대,자연,한국어,201602,5,오랜만의 방문. 2월 설연휴에 방문했습니다.,14805
영도구,태종대,자연,한국어,201602,5,의외로 방문객들이 엄청나게 많아서 주차하는데 시간이 많이 소요되었네요.,14806
영도구,태종대,자연,한국어,201602,5,다누비 열차를 유상타켓 구입후 탑승할수 있습니다.,14807
영도구,태종대,자연,한국어,201602,5,탑승객을 번호표로 100여명 정도 한차에 태우는데 나름 시스템이 잘 되어있네요.,14808
영도구,태종대,자연,한국어,201602,5,저속열차이라서 좋고,14809
영도구,태종대,자연,한국어,201602,5,예전처럼 무작정 걸어가지않아도 편하게 갈수있게 되어있어요.,14810
영도구,태종대,자연,한국어,201602,5,그래서 가족여행객들이 많았으며 매우 적합한 장소입니다.,14811
영도구,태종대,자연,한국어,201503,4,경치는 멋있으나 사람이 너무 많아요,14812
영도구,태종대,자연,한국어,201503,4,절벽 해안선이 참 아름답습니다. 하지만 주말에 갔다가 트램을 타기위해 너무나 오래 기다려야 했습니다.,14813
영도구,태종대,자연,한국어,201503,4,사람들이 좀 덜 오는 주중에 갈 수 있다면 좋을 것 같습니다.,14814
영도구,태종대,자연,한국어,201503,4,트램을 타고 구경할 수 있어 어린아이나 노인을 동반한 가족들에게도 적합합니다.,14815
영도구,태종대,자연,한국어,201602,4,수평선 전망이 아름다운 곳 영도에서도 가장 끝에 위치해있어 부산시내에서도 1시간가량 이동해야하는 곳에 위치해있습니다.,14816
영도구,태종대,자연,한국어,201602,4,그래서 찾아가기 어려운 편이지만,14817
영도구,태종대,자연,한국어,201602,4,일단 도착한 뒤에는 최고의 풍경을 선사합니다.,14818
영도구,태종대,자연,한국어,201602,4,단,14819
영도구,태종대,자연,한국어,201602,4,교통수단이 버스밖에 없고,14820
영도구,태종대,자연,한국어,201602,4,길이 곧지 않아 멀미를 하는 경우도 있습니다.,14821
영도구,태종대,자연,한국어,201602,5,부산에서 가장 멋진 곳 처음갔을때 그 경치에 반해서 여러번 찾게 되는 곳입니다,14822
영도구,태종대,자연,한국어,201602,5,멋진 암벽과 절벽으로 보이는 바다가 정말 멋진 장소에요,14823
영도구,태종대,자연,한국어,201503,5,바다가 아름다운.. 태종대에서 바라보는 바다는 너무나 푸르고 깊고 아름답다.,14824
영도구,태종대,자연,한국어,201503,5,가족,14825
영도구,태종대,자연,한국어,201503,5,연인들과 열차를 타고 태종대를 한바퀴 돌아볼 수 있어 힘들이지 않고 자연을 만낀할 수 있다.,14826
영도구,태종대,자연,한국어,201602,5,드넓은 바다를 보며 자연스럽게 힐링을... 드넓게 펼쳐진 바다를 보며 자연스럽게 힐링을 할수 있는 이곳,14827
영도구,태종대,자연,한국어,201602,5,걸어서 올라가도 되지만 다누비 열차를 이용할수도 있어요,14828
영도구,태종대,자연,한국어,201509,5,드넓은 바다를 한 눈에!! 태종대는 예전엔 힘든사람들이 삶을 포기하려고 많이들 찾았다는 이야기를 들었어요ㅜㅠ,14829
영도구,태종대,자연,한국어,201509,5,지금은 관광지라서 그런일은 없지만요 . 바다가 한눈에 들어오는것이 어찌나 멋있던지~ 이런 풍경을 뒤로하고 삶을 포기하신분들은 얼마나고통스러우면 그랬나싶기도하구요.,14830
영도구,태종대,자연,한국어,201509,5,저는 이곳에서 마음의 위로를 받고 갔습니다~,14831
영도구,태종대,자연,한국어,201601,3,넓은 바다,14832
영도구,태종대,자연,한국어,201601,3,깨끗해지는 나의 마음 도심에서 벗어나 자연을 느끼며 산책하기에 좋은 곳입니다.,14833
영도구,태종대,자연,한국어,201601,3,공원을 한바퀴 도보로 걷는 것은 시간이 많이 걸리니 셔틀을 타고 이동 후 자살바위 근처에 내려서 다녀오시면 좋을 것 같네요.,14834
영도구,태종대,자연,한국어,201601,3,날씨가 좋을 때에는 멀리 대마도가 보인다는데 전 아직 그런 경험을 하진 못했네요.,14835
영도구,태종대,자연,한국어,201509,4,바람쐬기 좋은곳 기대하지않았으나 생각보다 굉장히 푸른빛으 바닷물이 인상적이었던곳. 제주도처럼 바다 바위에서 저렴하게 회도 먹을수있다.,14836
영도구,태종대,자연,한국어,201509,4,둘이서 3-4만원이면 제법 배부르게 먹을 수 있는곳,14837
영도구,태종대,자연,한국어,201505,3,탁트인 태평양을 보다 부산 관광지중 빼놓을 수 없는 명소중 하나.,14838
영도구,태종대,자연,한국어,201505,3,태종대 절벽에서 바라보는 바다가 태평양이라는 사실을 알게되면 세상이 다르게 보일것이다.,14839
영도구,태종대,자연,한국어,201505,3,등대앞에서 사진은 필수.,14840
영도구,태종대,자연,한국어,201505,5,최고의 경치 둘렛길 10리를 돌고 나면 마음이 시원해 지는 곳이다.,14841
영도구,태종대,자연,한국어,201505,5,바다와 절벽이 어울어진 너무나 멋진 공간이다.,14842
영도구,태종대,자연,한국어,201505,5,태종사의 수국 축제도 꼭 즐겨보자.,14843
영도구,태종대,자연,한국어,201503,3,시티투어버스 이용 시티투어버스 이용해서 부산역에서 쉽게 갔어요 .,14844
영도구,태종대,자연,한국어,201503,3,역시나 유명한 곳이라서 사람들로 많이 붐볐습니다.,14845
영도구,태종대,자연,한국어,201503,3,바닷가라서 약간 쌀쌀해요 .,14846
영도구,태종대,자연,한국어,201512,3,다리아픕니다ㅠㅠㅠ 다누리?열차타도 걷는곳이랑 등대같이 걸어야하는곳이 은근 많아서 저희 어머니는 중간에 포기 ㅋㅋ;; 어르신이랑 다리불편하신분에겐 비추합니당 풍경은 이뻐요!!,14847
영도구,태종대,자연,한국어,201512,3,다리아픈거 감수하면 가볼만합니다,14848
영도구,태종대,자연,한국어,201503,5,교통은 불편하지만 ,14849
영도구,태종대,자연,한국어,201503,5,부산을 상징하는 또 하나의 명소죠 ㅋㅋ 경치도 너무 예쁘고,14850
영도구,태종대,자연,한국어,201503,5,트래킹하기도 좋은 코스입니다.,14851
영도구,태종대,자연,한국어,201503,5,20살 때,14852
영도구,태종대,자연,한국어,201503,5,처음 갔었는데 다시 또 가고싶습니다.,14853
영도구,태종대,자연,한국어,201602,5,꼭 가야할 곳! 산책하기도 관광하기도 좋은곳이에요.,14854
영도구,태종대,자연,한국어,201602,5,누리호라는 열차로 편히 올라가고,14855
영도구,태종대,자연,한국어,201602,5,천천히 주변경치 보면서 걸어내려오는 것을 추천해요.,14856
영도구,태종대,자연,한국어,201602,5,바람이 많이 불고 바위로 내려가서 구경할 수도 있으니,14857
영도구,태종대,자연,한국어,201602,5,치마나 불편한 신발은 피하세요,14858
영도구,태종대,자연,한국어,201505,4,태종태 배 태종대는 부산의 명소중 한군데이다,14859
영도구,태종대,자연,한국어,201505,4,마땅히 볼건없지만 해운대와 거의 동급으로 한번은 꼭 와봐야할것같은곳ㅋㅋ 시간되면 유람선 타고 태종대 한바퀴 고고,14860
영도구,태종대,자연,한국어,201510,4,완전 좋아요~,14861
영도구,태종대,자연,한국어,201510,4,버스타고 끝까지 가야돼서 접근성은 조금 떨어지는데,14862
영도구,태종대,자연,한국어,201510,4,경치 보기에 정말 좋습니다.,14863
영도구,태종대,자연,한국어,201510,4,오래 걸리니깐 시간 여유있게 잡고 가시면 될거에요.,14864
영도구,태종대,자연,한국어,201601,2,상업화된 곳 과거의 아름다움은 없다 엄마가 부산에 살아서 여행삼아 간건데 대부분 많이 달라져서 안타까워하시기에 태종대 기억하셔서 갔는데 너무나 많은 부분이 달라져서 아쉽다 한다 코끼리 열차를 타지 않으면 걸어서 가야하는데 걸으면 그냥 산이고..;;; 볼 게 별로 없는 느낌 신선대 있다는 뒤로 가면 볼 게 있겠지만 그 전에 체력 다 방전됨 그 긴 거리에 볼만한 게 없다는 건 정말 큰 실책인 듯. 코끼리열차도 사람 너무 많아서 타기도 힘들고 운행 차량을 늘려주던가 그냥 아주 - - 예전에는 해변가 보도처럼 걸으면서 바다를 볼 수 있고 아름다운 곳이었다 하시는데 그 시절 태종대를 기억한 사람은 다 별로라고 하는 듯.... 솔직히 나도 처음갔는데 좀 별로였다.,14865
영도구,태종대,자연,한국어,201601,2,여기저기서 배 타라고 광고하고 제일 그지같은 기억임.,14866
영도구,태종대,자연,한국어,201601,4,시원한 바다전망을 보려면 태종대 아름다운 풍경이 좋은곳. 소나무가 가득하고 함께 보이는 바다는 일품입니다.,14867
영도구,태종대,자연,한국어,201601,4,계단넘어 등대까지 이어지는길은 정말 좋고 사진찍기도 참 좋습니다.,14868
영도구,태종대,자연,한국어,201601,4,날씨가 좋은 날엔 대마도가 보인다고도 하는데 흐려서 아쉬웠습니다.,14869
영도구,태종대,자연,한국어,201601,4,해안가로 내려가면 기암괴석들이 즐비해 신기한 모습인데 엄청 미끄럽고 위험하니 안미끄러지는 신발을 꼭 준비하시길 바랍니다.,14870
영도구,태종대,자연,한국어,201601,4,지하철이 없으니 버스로 이동하셔야 합니다.,14871
영도구,태종대,자연,한국어,201601,4,입구부터 꽤 거리가되니 다누비열차를 타시는것이 좋습니다.,14872
영도구,태종대,자연,한국어,201506,3,생각보다 별로였어요,14873
영도구,태종대,자연,한국어,201506,3,올라갈때 코끼리열차? 타고 올라갔는데 전망대랑 빼고는 별로 볼게 없었어요.,14874
영도구,태종대,자연,한국어,201506,3,밑에 해안가 구경하고 나니 끝? 좀 허무했네요,14875
영도구,태종대,자연,한국어,201601,4,역시 태종대 태종대 하는 이유가 있습니다 하지만 비오는날 유람선 호객행위 조심하세요!,14876
영도구,태종대,자연,한국어,201601,4,제가 갔던 날에는 비가 왔습니다,14877
영도구,태종대,자연,한국어,201601,4,8번 버스에 내리자마자 남자 2명이 사람들을 모아놓고 지도를 보여주며 비오는 날에는 다누비 열차가 운행을 안하니 태종대 구경하기 힘들거다 2시간은 걸릴거고 개고생할거다 하지만 유람선 타면 명소 볼수있고 오륙도도 볼수있으니 이득아니냐 단돈 1만원에 해준다고 호객행위 할것입니다,14878
영도구,태종대,자연,한국어,201601,4,유람선없이 걸어가면 힘들거라고 겁주는데 저는 걸어서 태종대 구경했습니다,14879
영도구,태종대,자연,한국어,201601,4,제가 시간을 제가며 걸었는데 느긋이 사진 찍어가며 걸어갔는데 편도로 40분 걸렸습니다,14880
영도구,태종대,자연,한국어,201601,4,길을 걸으면서 경치구경했는데 유람선 타면 땅치고 후회할뻔 했습니다,14881
영도구,태종대,자연,한국어,201601,4,유람선 보니깐 유람선이라 하기도 민망한 배였습니다,14882
영도구,태종대,자연,한국어,201601,4,여름에는 다누비 열차타야 고생 안하지만 가을겨울에는 심지어 비오는 날에는 걸어서 가도 힘들지 않고 좋았습니다,14883
영도구,태종대,자연,한국어,201601,4,올라갈때 편도로 40분 걸렸고 내려갈때는 30분정도 걸렸습니다,14884
영도구,태종대,자연,한국어,201601,4,태종대 정말 예쁜데 유람선 뿐만 아니라 식당 호객행위도 많아서 실망스러웠습니다,14885
영도구,태종대,자연,한국어,201510,5,정말 멋진 태종대 버스나 택시를 이용해야하고 태종대에서 보는 바다는 절경입니다.,14886
