area,place,type,language,date,review,score,token
해운대구,해운대,자연,한국어,201710,해운대는 늘 좋아요 부산 사람이지만 해운대호텔에서 1박하고 놀기좋습니다 경치 훌륭하고 근처 맛집많고 영화관 있고 아웃벡도 있습니다 저는 아웃벡에서 저녁먹고 영화보고 일박하고 아침엔 근처 전복집에서 전복죽먹고 철길따라 쭉가면 청사포나옵니다,5,해운대/NNG_좋/VA 부산/NNP_사람/NNG_해운대/NNG_호텔/NNG_하/VV_놀/VV_좋/VA 경치/NNG_훌륭/XR_근처/NNG_맛집/NNG_많/VA_영화/NNG_있/VA_아웃/NNG_벡/NNP_있/VA 아웃/NNG_벡/NNP_저녁/NNG_먹/VV_영화/NNG_일박/NNG_아침/NNG_근처/NNG_전복/NNG_집/NNG_전복죽/NNG_먹/VV_철길/NNG_가/VV_청/NNG_사포/NNG
해운대구,해운대,자연,한국어,201708,여름엔 해운대 ㅋㅋㅋ 8월 1일 휴가 초 피크때 갔는데 이안류 때문에 수영은 못했어요 ㅠㅠ 안전상 어쩔 수 없는 거라 이해하고 돗자리 빌려서 근처 편의점서 사온 맥주와 과자 오징어 먹으면서 편히 쉬다 왔네요 ㅋㅋ 여름엔 역시 해운대!! 파도 때문에 그런지 사람도 생각보다 많이 없어서 좋았어요,4,여름/NNG_해운대/NNG_휴가/NNG_피크/NNG_때/NNG_가/VV_이안류/NNG_수영/NNG_못/MAG 안전/NNG_없/VA_이해/NNG_돗자리/NNG_근처/NNG_편의점/NNG_사온/NNG_맥주/NNG_과자/NNG_오징어/NNG_먹/VV_쉬/VV 여름/NNG_해운대/NNG_파도/NNG_사람/NNG_생각/NNG_없/VA_좋/VA
해운대구,해운대,자연,한국어,201710,해운대의 밤바다 해운대의 밤바다는 조용하다. 끝없는 파도소리가 드릴 뿐이다. 신발을 벗어 손에들고 해변을 마냥 걸었다. 무좀 치료도 될것이라는 야무진 꿈도 함께 가졌다. 해운대 밤바다는 정말 좋았다.,4,해운대/NNG_밤바다/NNG_해운대/NNG_밤바다/NNG_조용/XR 끝/NNG_없/VA_파도/NNG_소리/NNG 신발/NNG_벗/VV_손/NNG_들/VV_해변/NNG_걸/VV 무좀/NNG_치료/NNG_꿈/NNG_해운대/NNG_밤바다/NNG_좋/VA
해운대구,해운대,자연,한국어,201710,비오는 아침바다가 좋네요 주변에 고층건물이 생기면서 해안가 뷰라인이 좀 달라지긴 했지만 그래도 바다는 항상 좋으니까요.,3,비오/NNG_아침/NNG_바다/NNG_좋/VA 주변/NNG_고층/NNG_건물/NNG_생기/VV_해안가/NNG_뷰/NNP_라인/NNG_달라지/VV_바다/NNG_좋/VA
해운대구,해운대,자연,한국어,201709,힐링을 위한여행 작년에 오고 이번에 다시 왔는데 역쉬 성수기가 아니어서 참 한가해서 좋았어요 여전히 바다는 좋네요 주변에 맛집도 많고 좋았어요,4,힐링/NNG_여행/NNG_작년/NNG_오/VV_이번/NNG_역쉬/NNG_성수기/NNG_아니/VCN_한가/NNG_좋/VA 바다/NNG_좋/VA 주변/NNG_맛집/NNG_많/VA_좋/VA
해운대구,해운대,자연,한국어,201710,추석 가을바다 추석기간 동안 해운대 인근 숙소에서 머무르며 본 아름다운 바닷가. 비가 오기도 하였으나 날씨가 좋은데빼고 비나 눈이 올때는 머무르거나 피할곳이 없는게 아쉬움이 남음. 가족과 사진찍고 산책하기에는 좋은 편임.. 사람도 많지 않아서 가을 바다 추천합니다.,4,추석/NNG_가을/NNG_바다/NNG_추석/NNG_기간/NNG_동안/NNG_해운대/NNG_인근/NNG_숙소/NNG_머무르/VV_바닷가/NNG_비/NNG_오/VV_하/VV_날씨/NNG_좋/VA_빼/VV_비나/NNG_눈/NNG_때/NNG_머무르/VV_곳/NNG_없/VA_아쉬움/NNG_남/VV 가족/NNG_사진/NNG_찍/VV_산책/NNG_좋/VA 사람/NNG_많/VA_않/VX_가/VV_추천/NNG
해운대구,해운대,자연,한국어,201709,부산 바다는 역시 해운대~ 태풍의 영향권이라서 바람이 많이 부는 날이었는데도 사람들이 많았어요. 그래도 바람이 너무 시원하고 해변가를 따라서 산책하기 너무 좋았어요.,5,부산/NNP_바다/NNG_해운대/NNG_태풍/NNG_영향/NNG_바람/NNG_부/VV_날/NNG_사람/NNG_많/VA 바람/NNG_시원/XR_해변가/NNG_산책/NNG_좋/VA
해운대구,해운대,자연,한국어,201710,급 부산여행 해운대 갑자기 잡은 부산 여행에 부산하면 해운대를 뺄수가 없지요. 오랜만에 가니 많이 변했는데 더 깨끗하고 멋진곳으로 변했네요^^,5,급/NNG_부산/NNP_여행/NNG_해운대/NNG_잡/VV_부산/NNP_여행/NNG_부산/NNG_해운대/NNG_없/VA 오랜만/NNG_가/VV_깨끗/XR_멋지/VA_곳/NNG
해운대구,해운대,자연,한국어,201710,밤과 낮의 차이 가족들과 방문했는데 첫 날 밤에 갔더니 버스킹도 하고 마술쇼도 하고 해서 재밌게 구경하고 왔습니다. 불꽃놀이 하는 사람도 많아서 좀 시끄럽다는 느낌도 들었어요. 낮에 가니 조용하고 사람이 별로 없어서 큰 차이를 느꼈습니다.,4,밤/NNG_낮/NNG_차이/NNG_가족/NNG_방문/NNG_날/NNG_밤/NNG_가/VV_버스킹/NNG_하/VV_마술/NNG_쇼/NNG_하/VV_재밌/VA_구경/NNG 불꽃놀이/NNG_하/VV_사람/NNG_많/VA_시끄럽/VA_느낌/NNG_들/VV 낮/NNG_가/VV_조용/XR_사람/NNG_별로/MAG_없/VA_차이/NNG
해운대구,해운대,자연,한국어,201704,해운대 낮에 조용할때 방문했는데 좋았습니다. 성수기 휴가철에는 복잡하고 시끄러운데 비수기에 방문하면 조용하고 좋아요,5,해운대/NNG_낮/NNG_조용/XR_때/NNG_방문/NNG_좋/VA 성수기/NNG_휴가철/NNG_복잡/XR_비수기/NNG_방문/NNG_조용/XR_좋/VA
해운대구,해운대,자연,한국어,201710,서울보다 저는 서울보다 해운대가 더 좋아요. 주위에 인프라도 다 갖춰져 있는데다 바다까지! 금상첨하 라고 하고싶어요,5,서울/NNP_서울/NNP_해운대/NNG_좋/VA 주위/NNG_인프라/NNG_있/VV_바다/NNG_금상/NNG_첨/NNG_하/VV
해운대구,해운대,자연,한국어,201710,가을 바다... 가 좋아요 너무 유명한 해운대.. 가을이라 들어갈수 없었지만 그냥 해변 이라는 것 하나만으로. 시원하고 기분 전환되었어요. 아이가 들어가고싶지만. 못하고 바다만 바라보는 모습이..안타까웠네요. 상업화 된 거리..가 그래도 관광객들에겐 편리하고 이국적인 모습도 있네요.,4,가/VV 좋/VA 유명/XR_해운대/NNG_가을/NNG_없/VA_그냥/MAG_해변/NNG_시원/XR_기분/NNG_전환/NNG 아이/NNG_들어가/VV_못/MAG_하/VV_바다/NNG_바라보/VV_모습/NNG 상업/NNG_거리/NNG_관광객/NNG_편리/NNG_이국/NNG_모습/NNG_있/VA
해운대구,해운대,자연,한국어,201709,휴식 여자혼자하는여행도 안전한곳 지루하지 않은곳 볼거리 먹을거리도 많고 교통망도 훌륭...해운대해변을 산책하는것만으로도 충분한휴식이 된다,5,여자/NNG_혼자/NNG_여행/NNG_안전/NNG_지루/XR_않/VX_곳/NNG_볼거리/NNG_먹/VV_거리/NNG_많/VA_교통망/NNG_훌륭/XR_해운대/NNG_변/NNG_산책/NNG_충분/XR_휴식/NNG_되/VV
해운대구,해운대,자연,한국어,201702,부산 가면 들리는 곳 부산분들은 해운대 잘 안 가다고 하는것 같은데 저는 부산 외지인 관광객이라 부산 가면 해운대 숙소 해운대에서 80% 지내는것 같아요~ 주말에는 시끄러워서 신나고 평일은 나름 호젓하고... 볼거리 먹거리 편합니다,4,부산/NNP_가/VV_들리/VV_산분/NNG_해운대/NNG_잘/MAG_안/MAG_가/VV_하/VV_같/VA_부산/NNP_외지인/NNG_관광객/NNG_부산/NNP_가/VV_해운대/NNG_숙소/NNG_해운대/NNG_지내/VV_같/VA 주말/NNG_신나고/NNP_평일/NNG_호젓/XR_볼거리/NNG_먹거리/NNG_편/NNG
해운대구,해운대,자연,한국어,201708,해운대 여름 해운대 여름은 정말 좋죠. 사람들도 많고 즐겁게 물놀이도 할 수 있고. 강력추천하는 곳입니다,5,해운대/NNG_여름/NNG_해운대/NNG_여름/NNG_좋/VA 사람/NNG_많/VA_즐겁/VA_물놀이/NNG_하/VV_있/VV_강력/NNG_추천/NNG
해운대구,해운대,자연,한국어,201707,한국에서 가장 유명한 해수욕장 한국에서 가장 유명한 해수욕장으로 현지인 보다는 방문객이 더 많은 곳입니다. 해수욕장 개장 기간동안엔 유료 파라솔이 많지만 외국인들에게는 적용하지 않는 구역이 있으니 외국인과 함께 방문하기 좋은 곳입니다.,4,한국/NNP_유명/XR_해수욕장/NNG_한국/NNP_유명/XR_해수욕장/NNG_현지/NNG_방문객/NNG_많/VA 해수욕장/NNG_개장/NNG_기간/NNG_동안/NNG_유료/NNG_파라솔/NNG_많/VA_외국인/NNG_적용/NNG_않/VX_구역/NNG_있/VV_외국인/NNG_방문/NNG_좋/VA
해운대구,해운대,자연,한국어,201709,행복했어요 태풍주의보가 내려서 바람도 파도도 장난이 아니었을때 다녀왔는데 너무너무 좋았어요 제주도만큼 좋은곳 부산❤️ 사랑합니다,5,행복/NNG 태풍/NNG_주의보/NNG_내리/VV_바람/NNG_파도/NNG_장난/NNG_아니/VCN_때/NNG_좋/VA 제주도/NNP_좋/VA_부산/NNP_사랑/NNG
해운대구,해운대,자연,한국어,201709,살아있는 느낌 밤 늦은 시간도 초저녁인듯한 해운대는 항상 생동감 넘치는 활기있는 도시~역시 해운대는 해운대 살아있네,4,살/VV_있/VV_느낌/NNG_밤/NNG_늦/VA_시간/NNG_초저녁/NNG_해운대/NNG_생동감/NNG_넘치/VV_활기/NNG_있/VV_도시/NNG_해운대/NNG_해운대/NNG_살/VV_있/VV
해운대구,해운대,자연,한국어,201708,밤 여름의 끝무렵 블루투스 스피커를 들고 친구 4명이서 해변에 앉아 아이유의 노래를 들었다 파도가 머물던 모래위의 글씨처럼 지금은 지워져도 추억은 바닷속에 영원히 남기를,4,밤/NNG_여름/NNG_끝/NNG_블루투스/NNP_스피커/NNG_들/VV_친구/NNG_해변/NNG_앉/VV_아이유/NNG_노래/NNG_들/VV_파도/NNG_머물/VV_모래/NNG_위/NNG_글씨/NNG_추억/NNG_바닷속/NNG_남기/NNG
해운대구,해운대,자연,한국어,201709,걷기 좋은 백사장 백사장이 길게 늘어져있어 여름철 인파가 지나간 가을엔 여유롭고 걷기에도 좋다. 사람 많은 여름보다 가을 해변이 더 좋은것 같다 주위엔 starbucks를 비롯한 카페와 음식점들도 많아서 편리하다,4,걷/VV_좋/VA_백사장/NNG_백사장/NNG_길/VA_있/VV_여름철/NNG_인파/NNG_가을/NNG_여유/NNG_걷/VV_좋/VA 사람/NNG_많/VA_여름/NNG_가을/NNG_해변/NNG_좋/VA_같/VA_주위/NNG_비롯/XR_카페/NNG_음식점/NNG_많/VA_편리/NNG
해운대구,해운대,자연,한국어,201706,"점점 더 멋있어 지는 장소입니다. 해운대는 부산에 갈 때마다 꼭 들리는 곳인데, 몇년에 한번씩 가다보니 갈때마다 변화하는 곳이라 재미있는 곳입니다. 근처 카페나 호텔 라운지에서 해운대를 바라보는 전망도 너무 아름답습니다. 항상 축제나 행사가 있어 언제나 볼거리로 풍부하네요.",4,멋있/VA_장소/NNG_해운대/NNG_부산/NNP_가/VV_때/NNG_꼭/MAG_들리/VV_가/VV_가/VV_때/NNG_변화/NNG_곳/NNG_재미있/VA 근처/NNG_카페/NNG_호텔/NNG_라운지/NNG_해운대/NNG_바라보/VV_전망/NNG_아름답/VA 축제/NNG_행사/NNG_있/VA_볼거리/NNG_풍부/XR
해운대구,해운대,자연,한국어,201708,5년전과 지금 해운대도 정말많이 발달했더군요 가족과함께하는여행이라 더러울까걱정했는데 좋았습니다 다음여름휴가도 해운대를찾아올까합니다,4,전/NNG_해운대/NNG_발달/NNG_가족/NNG_하/VV_여행/NNG_걱정/NNG_좋/VA 다음/NNG_여름휴가/NNG_해운대/NNG
해운대구,해운대,자연,한국어,201709,역시 남해안 최고의 휴양지!! 해운대 해수욕장은 매년 일때문이지만 방문하고 있는데 해변 너무 좋고요. 주변 먹거리들 풍성합니다.전 휴가기간 피크때는 안가요. 정말 사람이 너무 많거든요. 해수욕장 개장 전과 패장 후에 가서 해변 산책합니다. 너무 분위기 있고 좋아요.피크때는 사람들에게 치여서 다니실꺼예요. 맛집들도 항상 줄서서 드셔야해요. 그래도 역시 해운대는 사랑입니다,5,남해안/NNG_최고/NNG_휴양지/NNG_해운대/NNG_해수욕장/NNG_일/NNG_방문/NNG_있/VV_해변/NNG_좋/VA 주변/NNG_먹거리/NNG_풍성/XR 휴가/NNG_기간/NNG_피크/NNG_때/NNG_안/MAG_가/VV 사람/NNG_많/VA 해수욕장/NNG_개장/NNG_전/NNG_패장/NNG_후/NNG_가/VV_해변/NNG_산책/NNG 분위기/NNG_있/VV_좋/VA 피크/NNP_때/NNG_사람/NNG_다니/VV 맛집/NNG_줄서/VV 해운대/NNG_사랑/NNG
해운대구,해운대,자연,한국어,201708,멋진해운대 역시 해운대는 8월말 부터 9월이 제일 즐기기 좋은거 같다 20년이상을 해운대 살지만 언제 와도 설레이는 그곳 물론 파도도 굿!,5,멋지/VA_해운대/NNG_해운대/NNG_즐기/VV_좋/VA_같/VA_이상/NNG_해운대/NNG_살/VV_설레이/VV_파도/NNG_굿/NNG
해운대구,해운대,자연,한국어,201709,9월3일 일요일 역시 가을인가 사람이 생각보다 없다. 9월은 역시 가을. 이 한가한 분위기가 좋다. 모래사장을 밟지 않고도 해변가 산책 가능,5,일요일/NNG_가을/NNG_사람/NNG_생각/NNG_없/VA_가을/NNG_한가/XR_분위기/NNG_좋/VA 모래사장/NNG_밟/VV_않/VX_해변가/NNG_산책/NNG_가능/NNG
해운대구,해운대,자연,한국어,201708,인공해변에 파라솔만 가득함 모래는 다른곳에서 퍼온 모래이고.. 그나마 있는 해안가에는 돈에 혈안된 업자들의 파라솔만 보인다. 자연적이지 않은 해변에는 밤마다 술판에 쓰레기가 넘실거린다 그냥 멀리 바다만 보고 빠지는 곳이다 그래도 포인트라 잠시 들렸으나 절대 오지 말자 하는 확신만 들었다,2,인공/NNG_해변/NNG_파라솔/NNG_가득/MAG_모래/NNG_곳/NNG_모래/NNG_있/VA_해안가/NNG_돈/NNG_혈안/NNG_업자/NNG_파라솔/NNG 자연/NNG_않/VX_해변/NNG_밤/NNG_술판/NNG_쓰레기/NNG_그냥/MAG_멀리/MAG_바다/NNG_보/VV_빠지/VV_곳/NNG_포인트/NNG_오/VV_하/VV_확신/NNG_들/VV
해운대구,해운대,자연,한국어,201708,친절함 최고 저번달에 묶고 너무 서비스가 좋아 한번 더 방문함 오래된 호텔이라 룸 컨디션이랑 욕실이 낙후된거 빼곤 로비 라운지 바에서 저녁에 하는 공연도 최고고 직원들 서비스가 너무 기분좋게 하는 호텔 가성비 강추합니다~^^,5,친절/NNG_최고/NNG_저번/NNG_달/NNG_묶/VV_서비스/NNG_좋/VA_방문/NNG_호텔/NNG_룸/NNG_컨디션/NNG_욕실/NNG_낙후/NNG_빼/VV_로비/NNG_라운지/NNG_바/NNG_저녁/NNG_하/VV_공연/NNG_최고/NNG_직원/NNG_서비스/NNG_기분/NNG_좋/VA_하/VV_호텔/NNG_가성비/NNG_강추/NNG
해운대구,해운대,자연,한국어,201708,살고싶을만큼 좋아요 탁트인 바다와 함께 좋은 호텔들과 음식점이 많아서 휴가를 여유롭게 보내기에 좋아요. 마린시티쪽 아파트들도 너무 멋져서 색다른 바닷가를 연출하네요,4,살/VV_좋/VA 탁트인/NNP_바다/NNP_좋/VA_호텔/NNG_음식점/NNG_많/VA_휴가/NNG_여유/NNG_보내/VV_좋/VA 마린/NNG_시티/NNG_아파트/NNG_바닷가/NNG_연출/NNG
해운대구,해운대,자연,한국어,201708,해운대 해수욕장 사람바글바글 사람이 진짜 많더라구요 그리고 바다에서 나오자마자 건물들이 너무 많고 그래서 신기했어요ㅋㅋ 밤에 헌팅의 메카라던데 밤엔 안가봐서 모르겠네요~!,4,해운대/NNG_해수욕장/NNG_사람/NNG_사람/NNG_많/VA 바다/NNG_나오/VV_건물/NNG_많/VA_신기/XR 밤/NNG_헌팅/NNP_메카/NNP_밤/NNG_안/MAG_가/VV_모르/VV
해운대구,해운대,자연,한국어,201708,너무 상업화 되어버렸다 해운대는 비싸고 붐비고 특별하지 않다. 관광 랜드마크가 된 이상 광안리나 송정을 오히려 더 추천한다. 외지인으로 가득한 여름의 해운대. 간다면 차라리 겨울을 추천한다.,1,상업/NNG_되/VV_해운대/NNG_비싸/VA_붐비/VV_특별/NNG_않/VX 관광/NNG_랜드마크/NNP_이상/NNG_광안리/NNP_송정/NNG_추천/NNG 외지인/NNG_가득/MAG_여름/NNG_해운대/NNG_겨울/NNG_추천/NNG
해운대구,해운대,자연,한국어,201705,사람없을때는 좋은것같아요 사람없을때는 좋은거같아요. 근데 교통이너무 불편해요ㅜ 차도 너무밀리고 아파트랑 호텔도 엄청생기는거같고,3,사람/NNG_없/VA_때/NNG_좋/VA_같/VA 사람/NNG_없/VA_때/NNG_좋/VA_같/VA 교통/NNG_불편/NNG 차/NNG_밀리/VV_아파트/NNG_호텔/NNG_생기/VV_같/VA
해운대구,해운대,자연,한국어,201708,좋아요 사람많고 북적거리고 딱 좋아요 재밌어요 여름보단 봄이 더 아름다운 해변같아서 봄에 자주 찾습니다 외국인들도 많은 멋진 곳입니다,5,좋/VA 사람/NNG_많/VA_북적거리/VV_좋/VA 재밌/VA 여름/NNG_봄/NNG_해변/NNG_같/VA_봄/NNG_찾/VV 외국인/NNG_많/VA_멋지/VA
해운대구,해운대,자연,한국어,201708,외국의 도시같은 느낌 주위의 고층빌딩과 시설을 보면 외국에 온듯한 느낌입니다~사람들이 너무 많고 차가 많이 막혀서 휴가철에는 피하는게 나을듯합니다~! 하지만 북적이는 분위기를 좋아한다면 휴가철에 방문하는게 좋겠네요!,4,외국/NNG_도시/NNG_같/VA_주위/NNG_고층/NNG_빌딩/NNG_시설/NNG_보/VV_외국/NNG_느낌/NNG 사람/NNG_많/VA_차/NNG_막히/VV_휴가철/NNG_피하/VV_하/VV_북적이/VV_분위기/NNG_휴가철/NNG_방문/NNG_좋/VA
해운대구,해운대,자연,한국어,201708,"사람느무 마나 여름 휴가 해운대에 왜가는지 ㅡ,.ㅡ 사람 느무 만타~! 길막힌다. 비싸다. 그래도 해운대니까 간다. 여름엔 참 숨막히는 곳",3,사람/NNG_느/NNG_마나/NNG_여름/NNG_휴가/NNG_해운대/NNG_가/VV_사람/NNG_느/NNG_만타/NNG_길/NNG 비싸/VA 해운대/NNG 여름/NNG_숨막히/VV_곳/NNG
해운대구,해운대,자연,한국어,201707,부산의 아름다운 야경을 즐기기 위한 최적의 장소 부산의 아름다운 야경을 즐기기 위한 최적의 장소는 해운대!! 특히 바다에서 바라보는 마린시티의 마천루와 광안대교는 부산의 대표적 랜드마크임👍,5,부산/NNP_야경/NNG_즐기/VV_최적/NNG_장소/NNG_부산/NNP_야경/NNG_즐기/VV_최적/NNG_장소/NNG_해운대/NNG_바다/NNG_바라보/VV_마린/NNG_시티/NNG_마천루/NNG_광안/NNP_대교/NNP_부산/NNP_대표/NNG_랜드마크/NNP
해운대구,해운대,자연,한국어,201706,"언제나 실망시키지 않음 직접 가봐야 알 수 있는 해운대. 계절, 시간대 별로 나름의 매력이 있음. 가장 좋은 점은 다양한 사람들을 만나거나 볼 수 있다",5,실망/NNG_않/VX 가/VV_있/VV_해운대/NNG_계절/NNG_시간대/NNG_별로/MAG_매력/NNG_있/VV 좋/VA_점/NNG_다양/XR_사람/NNG_만나/VV_있/VV
해운대구,해운대,자연,한국어,201707,파도가 이쁜곳 너무 오랜만에 바라본 해운대는 여전히 이뻤네요 다만 샤워시설 관리가 더 잘되어있었으면 좋겠습니다,4,파도/NNG_오랜만/NNG_해운대/NNG 샤워/NNG_시설/NNG_관리/NNG_잘/MAG_되/VV_있/VV_좋/VA
해운대구,해운대,자연,한국어,201706,여행 위험하지않고 주변에 식당과 카페가 많다 24시간 구경할수 있도록 버스킹하는 사람들이 많아 다양하게 둘러볼수있다,5,여행/NNG_위험/NNG_않/VX_주변/NNG_식당/NNG_카페/NNG_많/VA_구경/NNG_있/VV_버스킹/NNG_사람/NNG_많/VA_다양/NNG_있/VV
해운대구,해운대,자연,한국어,201706,"숙소 곁이라서 들렀던 해안 해운대하면 늘 머릿속에 떠오르는 장면은 여름 휴가철에 사람들로 가득찬 모습, 혹은 재난 영화의 배경이었던 모습이었습니다. 개인적으로 사람이 많은 곳은 싫어해서 가고 싶은 곳은 아니었습니다.  다른 일로 부산에 들렀는데, 우연히도 숙소가 해운대 곁이라서 밤 산책 겸 나가보았습니다. 백사장도 넓고, 날씨도 따뜻하고, 파도도 꽤 강하고.. 밤에 바다 소리 들으면서 걷기에는 최적의 조건이었습니다. 6월 초임에도 불구하고 적지 않은 사람들이 이 바닷소리를 즐기러 나와있었습니다.  다음 날에도 밤에 들렀습니다. 이번에는 조금 이른 저녁이었습니다. 서울에 홍대 못지 않은 문화의 향연이 벌어지는 것을 보았습니다. 수많은 버스커들, 그리고 축제들, 게다가 제가 갔던 시기에는 모래 조각 전시도 함께 이루어지고 있어서, 정말 볼 거리, 즐길 거리가 많았습니다.  사람이 극도로 몰리는 7, 8월이 아니라면, 해운대는 한 번쯤 들러서 바다의 정취, 또 문화의 정취를 느껴볼만한 좋은 공간이 아닌가 싶습니다.",4,숙소/NNG_곁/NNG_해안/NNG_해운대/NNG_머릿속/NNG_떠오르/VV_장면/NNG_여름/NNG_휴가철/NNG_사람/NNG_가득/MAG_모습/NNG_재난/NNG_영화/NNG_배경/NNG_모습/NNG 개인/NNG_사람/NNG_많/VA_곳/NNG_싫/VA_곳/NNG_아니/VCN 일/NNG_부산/NNP_숙소/NNG_해운대/NNG_곁/NNG_밤/NNG_산책/NNG 넓/VA_날씨/NNG_따뜻/XR_파도/NNG_강하/VA_밤/NNG_바다/NNG_소리/NNG_걷/VV_최적/NNG_조건/NNG 초임/NNG_불구/XR_적/VV_않/VX_사람/NNG_바닷소리/NNG_즐기/VV_있/VV 다음/NNG_날/NNG_밤/NNG 이번/NNG_저녁/NNG 서울/NNP_홍대/NNG_않/VX_문화/NNG_향연/NNG_벌어지/VV_보/VV 수많/VA_버스커/NNP_축제/NNG_가/VV_시기/NNG_모래/NNG_조각/NNG_전시/NNG_이루어지/VV_있/VV_보/VV_거리/NNG_즐기/VV_거리/NNG_많/VA 사람/NNG_극도/NNG_몰리/VV_아니/VCN_해운대/NNG_들리/VV_바다/NNG_정취/NNG_문화/NNG_정취/NNG_좋/VA_공간/NNG
해운대구,해운대,자연,한국어,201707,해운대 참 좋습니다 바다공기 사람 풍경 시설 참 좋네요 :) 꼭 오셔요! 오시면 후회하시지 않을겁니다! 저는 가족하고 갔었는데 진짜진짜진짜 좋은 추억 쌓았어요 ㅎㅎ,5,해운대/NNG_좋/VA 바다/NNG_공기/NNG_사람/NNG_풍경/NNG_시설/NNG_좋/VA_꼭/MAG_오/VV 오/VV_후회/NNG_않/VX 가족/NNG_좋/VA_추억/NNG
해운대구,해운대,자연,한국어,201706,출장중 쳬류한 호텔 근처 해운대 주변은 늘 활기차고 많은 이들이 전국구에서 찾아오는 명소이지만 바다만큼은 송정이나 광안리만큼 이쁜 곳은 아닌듯하다. 그러나 전국적인 명성과 주변의 분위기는 마치 프랑스의 마르세이유보다 멋지고 풍광을 지니고 있고 맛있는 식당도 넘쳐난다.,4,출장/NNG_호텔/NNG_근처/NNG_해운대/NNG_주변/NNG_활기차/VA_많/VA_전국구/NNG_찾아오/VV_명소/NNG_바다/NNG_송정/NNG_광안리/NNP_곳/NNG_아니/VCN 전국/NNG_명성/NNG_주변/NNG_분위기/NNG_프랑스/NNP_마르세이유/NNP_멋지/VA_풍광/NNG_지니/VV_있/VV_맛있/VA_식당/NNG
해운대구,해운대,자연,한국어,201705,가도가도 좋음 본격적인 더위가 시작되기전에도 해운대는 언제나 사람도 많고 즐거움이 넘치네요. 좋은 사람들과 함께 하는 행복한 시간이었습니다,5,가도/NNG_가도/NNG_좋/VA 본격/NNG_더위/NNG_시작/NNG_전/NNG_해운대/NNG_사람/NNG_많/VA_즐거움/NNG_넘치/VV 좋/VA_사람/NNG_하/VV_행복/NNG_시간/NNG
해운대구,해운대,자연,한국어,201706,모래축제 등 볼걸이가 좀 늘었네요 바다에서 물놀이 하는걸 좋아하지 않아 매번 해운대는 저녁에 산책하러 잠시 들리는 정도였는데 주말에 방문하니 작지만 하와이를 주제로 한 공연에 모래로 만든 작품?도 아직 볼 수 있어 괜찮았어요,4,모래/NNG_축제/NNG_보/VV_늘/VV 바다/NNG_물놀/NNG_하/VV_좋/VA_하/VV_않/VX_해운대/NNG_저녁/NNG_산책/NNG_들리/VV_정도/NNG_주말/NNG_방문/NNG_작/VA_하와이/NNP_주제/NNG_공연/NNG_모래/NNG_작품/NNG_보/VV_있/VV_괜찮/VA
해운대구,해운대,자연,한국어,201705,"갈때마다 발전하는 곳. 어릴때는 그냥 모래사장만 있는 바다였다가 호텔들이 잔뜩 들어서고 이제는 해변을 가득 메워버렸고 별도의 산책로도 잘 조성되어 있네요. 너무 관광지화 되어가는 것은 아쉽지만, 그만큼 국제적인 관광지로 발전하고 잇는 것도 같네요. 모래축제 기간을 맞아 모레로 조성된 작품들이 많고 공연도 이루어지고 있으니 둘러볼만 합니다.",4,가/VV_때/NNG_발전/NNG_때/NNG_그냥/MAG_모래사장/NNG_있/VV_바다/NNG_호텔/NNG_들어서/VV_이제/NNG_해변/NNG_가득/MAG_별도/NNG_산책로/NNG_잘/MAG_조성/NNG_있/VV 관광지/NNG_되/VV_아쉽/VA_국제/NNG_관광지/NNG_발전/NNG_같/VA 모래/NNG_축제/NNG_기간/NNG_맞/VV_모레/NNG_조성/NNG_작품/NNG_많/VA_공연/NNG_이루어지/VV_있/VV
해운대구,해운대,자연,한국어,201705,시원시원한 바다 너무 유명한 곳이라 설명은 필요 없을듯~~ 아직 개장 전이라 준비 작업들이 이루어지고 있어서 어수선하긴 했음 하지만 바다 보며 마시는 맥주는 최고임 아직 물이 조금 차가웠지만 시원한 바다를 걷는 것은 기분이 좋음,4,유명/XR_곳/NNG_설명/NNG_필요/NNG_없/VA_개장/NNG_전이/NNG_준비/NNG_작업/NNG_이루어지/VV_있/VV_어수선/NNG_바다/NNG_보/VV_마시/VV_맥주/NNG_고임/NNG_물/NNG_시원/XR_바다/NNG_걷/VV_기분/NNG_좋/VA
