category,word,pol
14,기분/NNG_전환/NNG,1
14,기분/NNG_최고/NNG,1
14,풍광/NNG_아름답/VA,1
14,편안/NNG_산책/NNG,1
14,바다/NNG_산책/NNG,1
14,아이/NNG_산책/NNG,1
14,가족/NNG_추천/NNG,1
14,연인/NNG_추천/NNG,1
14,추천/NNG_연인/NNG,1
14,추천/NNG_부모/NNG,1
14,아이/NNG_추천/NNG,1
14,산책/NNG_추천/NNG,1
14,강추/NNG_산책/NNG,1
14,산책/NNG_강추/NNG,1
14,추천/NNG_산책/NNG,1
14,최고/NNG_해변/NNG,1
14,산책/NNG_최적/NNG,1
14,야경/NNG_환상/NNG,0
14,분위기/NNG_나쁘/VA,-1
14,방문/NNG_안타깝/VA,-1
14,썰렁/XR_포토스/NNP,-1
14,아니/VCN_매력/NNG,-1
0,다양/XR_종류/NNG,1
0,시장/NNG_다양/XR,1
0,노점상/NNG_많/VA,1
0,브랜드/NNG_많/VA,1
0,쇼핑/NNG_괜찮/VA,1
0,느긋/XR_쇼핑/NNG,1
0,잡상인/NNG_없/VA,1
0,다양/XR_작품/NNG,1
0,다양/XR_가게/NNG,1
0,깨끗/XR_쇼핑/NNG,1
0,다양/XR_쇼핑/NNG,1
0,다양/XR_상점/NNG,1
0,많/VA_노점상/NNG,1
0,많/VA_번화가/NNG,1
0,수많/VA_노점/NNG,1
0,다양/XR_외제/NNG,1
0,쇼핑/NNG_즐기/VV,1
0,과자/NNG_다양/XR,1
0,둘러보/VV_괜찮/VA,1
0,수많/VA_상점/NNG,1
0,쇼핑/NNG_지치/VV,-1
0,쇼핑/NNG_세련/XR,1
0,많/VA_잡상인/NNG,-1
0,잡상인/NNG_많/VA,-1
0,다양/XR_매장/NNG,1
0,구경/NNG_다양/XR,1
0,복잡/XR_물건/NNG,-1
0,다양/XR_물건/NNG,1
0,섹션/NNG_다양/XR,1
0,쇼핑/NNG_용이/XR,1
0,많/VA_기념품/NNG,1
0,이용/NNG_다양/XR,1
0,아쉽/VA_영업/NNG,-1
0,다양/XR_중고/NNG,1
0,구성/NNG_조악/XR,-1
0,다양/XR_잡화/NNG,1
0,쇼핑몰/NNG_많/VA,1
0,굿/NNG_쇼핑/NNG,1
0,쇼핑/NNG_다양/XR,1
0,쾌적/XR_쇼핑/NNG,1
0,살거리/NNG_많/VA,1
0,공예품/NNG_있/VV,1
0,생필품/NNG_있/VV,1
0,기념물/NNG_있/VA,1
0,기념품/NNG_있/VV,1
0,볼거리/NNG_많/VA,1
0,다양/XR_중고/NNG,1
0,가게/NNG_즐비/XR,1
0,재미있/VA_곳/NNG,1
0,재밌/VA_구경/NNG,1
0,재밌/VA_상점/NNG,1
0,즐겁/VA_구경/NNG,1
0,기념물/NNG_있/VA,1
0,화장품/NNG_있/VV,1
0,볼거리/NNG_있/VV,1
0,볼거리/NNG_있/VA,1
0,다양/XR_시장/NNG,1
0,좋/VA_볼거리/NNG,1
1,카페/NNG_괜찮/VA,1
1,좋/VA_커피숍/NNG,1
1,맛있/VA_커피/NNG,1
1,카페/NNG_맛있/VA,1
1,커피/NNG_맛있/VA,1
1,커피숍/NNG_좋/VA,1
1,맛/NNG_보장/NNG,1
1,채취/NNG_신선/XR,1
1,신선/XR_활어/NNG,1
1,음식/NNG_깔끔/XR,1
1,음식/NNG_나쁘/VA,-1
1,쏠쏠/XR_어묵/NNG,1
1,추억/NNG_맛/NNG,1
1,음식점/NNG_좋/VA,1
1,맛/NNG_일품/NNG,1
1,통닭/NNG_유명/XR,1
1,신선/XR_알탕/NNG,1
1,튀김/NNG_신선/XR,1
1,즐거우/VV_입/NNG,1
1,간/NNG_자극/NNG,-1
1,맛/NNG_색달/NNG,1
1,팥빙수/NNP_좋/VA,1
1,침/NNG_넘어가/VV,1
1,국물/NNG_끝나/VV,1
1,먹거리/NNG_좋/VA,1
1,먹을만/NNG_않/VX,-1
1,맛/NNG_엄지/NNG,1
1,맛있/VA_음식/NNG,1
1,맛있/VA_어묵/NNG,1
1,맛있/VA_떡집/NNG,1
1,맛있/VA_횟집/NNG,1
1,음료/NNG_맛있/VA,1
2,음식점/NNG_많/VA,1
2,먹거리/NNG_많/VA,1
2,맛집/NNG_즐비/XR,1
2,많/VA_커피숍/NNG,1
2,커피숍/NNG_많/VA,1
2,중국집/NNG_많/VA,1
2,많/VA_분식집/NNG,1
2,먹거리/NNG_없/VA,-1
2,까페/NNG_즐비/XR,1
2,다양/XR_음식/NNG,1
2,많/VA_먹거리/NNG,1
2,생선/NNG_다양/XR,1
2,요리점/NNG_많/VA,1
2,다양/XR_생선/NNG,1
2,다양/XR_메뉴/NNG,1
2,다양/XR_식당/NNG,1
2,음식/NNG_풍부/XR,1
2,카페/NNG_즐비/XR,1
2,음식점/NNG_없/VA,-1
2,맛보/VV_재미/NNG,1
2,해산물/NNG_많/VA,1
2,음식점/NNG_없/VA,-1
2,먹거리/NNG_있/VA,1
2,식사/NNG_힘들/VA,-1
2,먹거리/NNG_있/VA,1
2,수많/VA_횟집/NNG,1
2,횟집/NNG_즐비/XR,1
2,카페/NNG_줄지/VV,1
2,카페/NNG_모이/VV,1
2,먹거리/NNG_있/VV,1
2,먹/NNG_다양/NNG,1
2,음식점/NNG_많/VA,1
3,반/NNG_가격/NNG,1
3,비싸/VA_추천/NNG,1
3,가격/NNG_가볍/VA,1
3,가격/NNG_재밌/VA,1
3,성비/NNG_괜찮/VA,1
3,굿/NNG_성비/NNG,1
3,저렴/XR_아니/VCN,-1
3,괜찮/VA_가격/NNG,1
3,가격/NNG_괜찮/VA,1
3,좋/VA_가격대/NNG,1
3,복잡/XR_요금/NNG,-1
3,좋/VA_입장료/NNG,1
3,적당/XR_가격/NNG,1
3,가격/NNG_렴/NNG,1
3,좋/VA_교통비/NNG,1
3,비싸/VA_만족/NNG,1
3,비싸/VA_특별/NNG,1
3,가격대/NNG_있/VV,-1
3,탁월/XR_물가/NNG,1
3,가격/NNG_치솟/VV,-1
3,바가지/NNG_없/VA,1
3,나쁘/VA_가격/NNG,-1
3,입장료/NNG_없/VA,1
3,가격/NNG_착하/VA,1
3,가성비/NNG_좋/VA,1
3,가성비/NNG_뛰/VV,1
3,착하/VA_가격/NNG,1
3,가격/NNG_오르/VV,-1
3,가격/NNG_치솟/VV,-1
3,가격/NNG_저렴/XR,1
4,음식/NNG_저렴/XR,1
4,카페/NNG_비싸/VA,-1
4,비싸/VA_위생/NNG,-1
4,저렴/XR_회도/NNG,1
4,식대/NNG_저렴/XR,1
4,커피/NNG_비싸/VA,-1
4,어묵/NNG_저렴/XR,1
4,저렴/XR_과일/NNG,1
4,식품/NNG_저렴/XR,1
4,구이/NNG_저렴/XR,1
4,횟감/NNG_저렴/XR,1
4,저렴/XR_횟집/NNG,1
4,음식점/NNG_싸/VA,1
4,과일/NNG_저렴/XR,1
4,저렴/XR_시장/NNG,1
4,요리/NNG_저렴/XR,1
4,저렴/XR_김치/NNG,1
4,음식/NNG_비싸/VA,-1
4,비싸/VA_양파/NNG,-1
4,비싸/VA_배부르/VV,-1
4,식당/NNG_저렴/XR,1
4,저렴/XR_음식/NNG,1
4,저렴/XR_식사/NNG,1
4,음식/NNG_비싸/VA,-1
4,비싸/VA_음식/NNG,-1
4,간식/NNG_비싸/VA,-1
4,저렴/XR_밥집/NNG,1
4,시장/NNG_비싸/VA,-1
4,수산물/NNG_싸/VA,1
4,오뎅/NNG_비싸/VA,-1
4,시장/NNG_저렴/XR,1
4,떡볶이/NNG_싸/VA,1
5,물건/NNG_저렴/XR,1
5,상품/NNG_저렴/XR,1
5,카봉/NNP_저렴/XR,1
5,저렴/XR_물건/NNG,1
5,저렴/XR_득템/NNG,1
5,넥타이/NNG_싸/VA,1
5,의료품/NNG_싸/VA,1
5,물품/NNG_저렴/XR,1
5,저렴/XR_구매/NNG,1
5,수건/NNG_쌈/NNG,1
6,서비스/NNG_좋/VA,1
6,서비스/NNG_주/VV,1
6,안내원/NNG_없/VA,-1
6,알바/NNP_착하/VA,1
6,행패/NNG_심하/VA,-1
6,잡상인/NNG_없/VA,1
7,갈아타/VV_가깝/VA,1
7,갈아타/VV_편하/VA,1
7,괜찮/VA_교통/NNG,1
7,교통/NNG_복잡/XR,-1
7,교통/NNG_편하/VA,1
7,교통량/NNG_많/VA,-1
7,길/NNG_걱정/NNG,-1
7,길/NNG_번거롭/VA,-1
7,다양/XR_노선/NNG,1
7,들어가/VV_어렵/VA,-1
7,막히/VV_거리/NNG,-1
7,많/VA_교통편/NNG,1
7,많/VA_지하철/NNG,1
7,버스/NNG_괜찮/VA,1
7,버스/NNG_편하/VA,1
7,빠르/VA_이동/NNG,1
7,빠르/VA_편리/NNG,1
7,역/NNG_떨어지/VV,-1
7,역/NNG_연결/NNG,1
7,연결/NNG_편하/VA,1
7,열차/NNG_다니/VV,1
7,위치/NNG_굿/NNG,1
7,위치/NNG_아쉽/VA,-1
7,이동/NNG_걸리/VV,-1
7,이동/NNG_편하/VA,1
7,이동성/NNP_좋/VA,1
7,있/VV_접근성/NNG,1
7,자가/NNG_괜찮/VA,1
7,접근/NNG_수월/XR,1
7,접근/NNG_용이/XR,1
7,접근/NNG_편하/VA,1
7,접근성/NNG_적/VA,-1
7,접근성/NNG_좋/VA,1
7,정류장/NNG_있/VA,1
7,좁/VA_골목길/NNG,-1
7,좋/VA_노선도/NNG,1
7,좋/VA_접근성/NNG,1
7,지하철/NNG_멀/VA,-1
7,지하철/NNG_쉽/VA,1
7,지하철/NNG_없/VA,-1
7,지하철/NNG_있/VV,1
7,차/NNG_추천/NNG,1
7,차량/NNG_복잡/XR,-1
7,찾아가/VV_복잡/XR,-1
7,찾아가/VV_애매/XR,-1
7,찾아가/VV_어렵/VA,-1
7,편리/NNG_다니/VV,1
7,환승/NNG_편하/VA,1
7,시장/NNG_옆/NNG,1
7,방문/NNG_편하/VA,1
7,노선도/NNG_쉽/VA,1
7,철도/NNG_뚫리/VV,1
7,노선도/NNG_적/VA,-1
7,찾기/NNP_어렵/VA,-1
7,깔끔/XR_라인/NNG,1
7,찾아가/VV_힘들/VA,-1
7,찾아가/VV_용이/XR,1
7,시내/NNG_가깝/VA,1
7,도심/NNG_가깝/VA,1
7,도시/NNG_가깝/VA,1
7,역/NNG_가까워/VV,1
7,서면/NNG_가깝/VA,1
7,시장/NNG_가깝/VA,1
7,해변/NNG_가깝/VA,1
7,공항/NNG_가깝/VA,1
7,접근/NNG_괜찮/VA,1
7,다양/XR_노선/NNG,1
7,위치/NNG_묘하/VA,0
8,괜찮/VA_주차/NNG,1
8,넓/VA_주차장/NNG,1
8,막히/VV_주차/NNG,-1
8,막히/VV_진입/NNG,-1
8,많/VA_주차장/NNG,1
8,뻔뻔/XR_주차/NNG,-1
8,쉽/VA_주차장/NNG,1
8,작/VA_주차장/NNG,-1
8,좋/VA_주차장/NNG,1
8,주차/NNG_빡빡/XR,-1
8,주차/NNG_애먹/VV,-1
8,주차/NNG_어렵/VA,-1
8,주차/NNG_용이/XR,1
8,주차/NNG_편하/VA,1
8,주차/NNG_헬/NNP,-1
8,주차/NNG_흠/NNG,-1
8,주차/NNG_힘드/VA,-1
8,주차/NNG_힘들/VA,-1
8,주차비/NNG_없/VA,1
8,주차장/NNG_넓/VA,1
8,주차장/NNG_멀/VA,-1
8,주차장/NNG_없/VA,-1
8,주차장/NNG_있/VA,1
8,주차장/NNG_있/VV,1
8,주차장/NNG_좁/VA,-1
8,주차장/NNG_좋/VA,1
8,힘들/VA_주차/NNG,-1
8,주차장/NNG_차/VV,-1
8,주차료/NNG_내/VV,-1
9,편하/VA_공원/NNG,1
9,있/VV_놀이터/NNG,1
9,삼림욕/NNG_있/VV,1
9,놀이터/NNG_있/VA,1
9,편의점/NNG_있/VA,1
9,휴게실/NNG_넓/VA,1
9,좋/VA_휴게실/NNG,1
9,조용/XR_공원/NNG,1
9,넓/VA_휴식처/NNG,1
9,있/VV_휴게실/NNG,1
9,휴게실/NNG_있/VV,1
9,곳/NNG_힐링/NNG,1
9,휴식/NNG_취하/VV,1
9,좋/VA_편의점/NNG,1
9,조용/XR_공간/NNG,1
9,조용/XR_휴식/NNG,1
9,휴식처/NNG_많/VA,1
9,놀이터/NNG_작/VA,-1
9,편의점/NNG_없/VA,-1
9,휴지통/NNG_없/VA,-1
9,테이블/NNG_없/VA,-1
10,좋/VA_화장실/NNG,1
10,화장실/NNG_좋/VA,1
10,화장실/NNG_많/VA,1
10,화장실/NNG_있/VV,1
10,화장실/NNG_크/VA,1
10,화장실/NNG_멀/VA,-1
10,화장실/NNG_적/VA,-1
10,화장실/NNG_없/VA,-1
11,문화/NNG_유명/XR,1
11,근대사/NNG_있/VV,1
11,훌륭/XR_사찰/NNG,1
13,감상/NNG_세요/VV,1
13,구경/NNG_세요/VV,1
13,꼭/MAG_구경/NNG,1
13,꼭/MAG_다녀오/VV,1
13,꼭/MAG_둘러보/VV,1
13,꼭/MAG_방문/NNG,1
13,꼭/MAG_올라가/VV,1
13,꼭/MAG_찾아오/VV,1
13,놀러오/VV_세요/VV,1
13,놓치/VV_마세요/VV,1
13,다녀오/VV_세요/VV,1
13,둘러보/VV_세요/VV,1
13,드/VV_어떠세요/VA,1
13,반드시/MAG_가/VV,1
13,반드시/MAG_걸/VV,1
13,반드시/MAG_드/VV,1
13,반드시/MAG_하/VV,1
13,방문/NNG_권하/VV,1
13,방문/NNG_세요/VV,1
13,산책/NNG_세요/VV,1
13,쇼핑/NNG_세요/VV,1
13,올라가/VV_세요/VV,1
13,주문/NNG_세요/VV,1
13,무조건/MAG_가/VV,1
13,꼭/MAG_이용/NNG,1
13,이용/NNG_세요/VV,1
13,즐기/VV_어떨지/VA,1
13,가지/VV_마세요/VV,-1
14,나들이/NNG_좋/VA,1
14,데이트/NNG_좋/VA,1
14,좋/VA_바닷가/NNG,1
14,온천물/NNG_좋/VA,1
14,경관/NNG_예쁘/VA,1
14,스토리/NNG_좋/VA,1
14,꽃구경/NNG_좋/VA,1
14,하이킹/NNG_좋/VA,1
14,경치/NNG_멋지/VA,1
14,물놀이/NNG_좋/VA,1
14,걸어다니/VV_좋/VA,1
14,좋/VA_유람선/NNG,1
14,절경/NNG_멋있/VA,1
14,활기/NNG_곳/NNG,1
14,지나치/VA_섭섭/XR,1
14,경관/NNG_훌륭/XR,1
14,훌륭/XR_경치/NNG,1
14,야경/NNG_괜찮/VA,1
14,뜻깊/VA_추억/NNG,1
14,괜찮/VA_날씨/NNG,1
14,장소/NNG_굿/NNG,1
14,인기/NNG_짱/NNG,1
14,컨텐츠/NNG_좋/VA,1
14,행사/NNG_괜찮/VA,1
14,탐방/NNG_잼/NNG,1
14,즐겁/VA_산책/NNG,1
14,장소/NNG_괜찮/VA,1
14,갤러리/NNG_좋/VA,1
14,좋아하/VV_곳/NNG,1
14,방문/NNG_깨끗/XR,1
14,바닷길/NNG_좋/VA,1
14,좋/VA_여행지/NNG,1
14,트래킹/NNG_좋/VA,1
14,환상/NNG_뷰/NNP,1
14,추억/NNG_그리/VV,1
14,사진/NNG_멋지/VA,1
14,여행/NNG_적합/XR,1
14,힙/NNP_느낌/NNG,1
14,적합/XR_코스/NNG,1
14,멋지/VA_극찬/NNG,1
14,느낌/NNG_힙/NNP,1
14,피로/NNG_날리/VV,1
14,깨끗/XR_경치/NNG,1
14,의미/NNG_곳/NNG,1
14,좋/VA_나들이/NNG,1
14,분위기/NNG_좋/VA,1
14,좋/VA_분위기/NNG,1
14,분위기/NNG_있/VV,1
14,경치/NNG_멋있/VA,1
14,풍경/NNG_멋있/VA,1
14,넓/VA_산책로/NNG,1
14,산책로/NNG_잘/VA,1
14,산책로/NNG_걸/VV,1
14,눈/NNG_즐거우/VV,1
14,좋/VA_산책로/NNG,1
14,뷰/NNP_환상/NNG,1
14,둘러보/VV_괜찮/VA,1
14,재미/NNG_쏠쏠/XR,1
14,쏠쏠/XR_재미/NNG,1
14,돌아다니/VV_좋/VA,1
14,좋/VA_전망대/NNG,1
14,좋/VA_정원/NNG ,1
14,서비스/NNG_좋/VA,1
14,밤바다/NNG_좋/VA,1
14,신선/XR_느낌/NNG,1
14,완벽/NNG_곳/NNG,1
14,적합/XR_장소/NNG,0
14,아니/VCN_훌륭/XR,-1
14,적합/XR_아니/VCN,-1
14,방문/NNG_힘들/VA,-1
14,즐거움/NNG_않/VX,-1
14,후회/NNG_안/MAG,1
0,쇼핑/NNG_좋/VA,1
0,구경/NNG_좋/VA,1
0,많/VA_구경/NNG,1
0,많/VA_쇼핑/NNG,1
0,상점/NNG_많/VA,1
0,다양/NNG_좋/VA,1
0,물건/NNG_많/VA,1
0,상품/NNG_없/VA,-1
0,종류/NNG_많/VA,1
0,좋/VA_상점/NNG,1
0,많/VA_상점/NNG,1
0,좋/VA_쇼핑/NNG,1
0,많/VA_물건/NNG,1
0,서점/NNG_많/VA,1
0,매장/NNG_좋/VA,1
0,품목/NNG_많/VA,1
0,다양/XR_옷/NNG,1
0,노점/NNG_많/VA,1
0,넓/VA_쇼핑/NNG,1
0,많/VA_가게/NNG,1
0,쇼핑/NNG_크/VA,1
0,물건/NNG_없/VA,-1
0,많/VA_종류/NNG,1
0,다양/NNG_팔/VV,1
0,매장/NNG_많/VA,1
0,가게/NNG_없/VA,-1
0,쉽/VA_쇼핑/NNG,1
0,몰/NNG_다양/XR,1
0,샵/NNP_즐비/XR,1
0,다양/XR_샵/NNP,1
0,낡/VA_물건/NNG,-1
0,노점/NNG_없/VA,-1
0,상업/NNG_좋/VA,1
0,쇼핑/NNG_넓/VA,1
0,사기/NNG_좋/VA,1
0,층/NNG_다양/XR,1
0,구경/NNG_있/VA,1
0,제품/NNG_있/VV,1
0,쇼핑/NNG_많/VA,1
0,많/VA_좌판/NNG,1
0,점포/NNG_많/VA,1
0,다양/XR_놀/NNG,1
0,체험/NNG_좋/VA,1
0,쇼핑/NNG_있/VV,1
0,상점/NNG_있/VA,1
0,가게/NNG_있/VA,1
1,카페/NNP_좋/VA,1
1,좋/VA_카페/NNP,1
1,맛집/NNG_없/VA,-1
1,좋/VA_음식/NNG,1
1,소박/XR_맛/NNG,1
1,먹/VV_특별/NNG,1
1,입맛/NNG_맞/VV,1
1,좋/VA_냄새/NNG,1
1,해물/NNG_좋/VA,1
1,신선/XR_맛있/VA,1
1,맛/NNG_신선/XR,1
1,좋/VA_어묵/NNG,1
1,좋/VA_해물/NNG,1
1,유명/XR_맛/NNG,1
1,좋/VA_식사/NNG,1
1,저렴/XR_맛/NNG,-1
1,맛/NNG_나쁘/VA,-1
1,맛/NNG_집/NNG,1
1,카페/NNG_좋/VA,1
1,김밥/NNG_짜/VV,-1
1,맛/NNG_괜찮/VA,1
1,먹/VV_감동/NNG,1
1,먹을만/VA_않/VX,-1
1,오뎅/NNG_좋/VA,1
1,내장/NNG_쓰/VV,-1
1,회/NNG_죽이/VV,1
1,진득/XR_맛/NNG,1
1,못/MAG_맛/NNG,-1
1,음식/NNG_좋/VA,1
1,존/NNP_맛/NNG,1
1,맛있/VA_곳/NNG,1
1,맛/NNG_즐기/VV,1
2,맛집/NNG_있/VA,1
2,맛집/NNG_있/VV,1
2,맛집/NNG_가/VV,1
2,음식/NNG_많/VA,1
2,카페/NNG_많/VA,1
2,맛집/NNG_많/VA,1
2,많/VA_맛집/NNG,1
2,많/VA_식당/NNG,1
2,많/VA_카페/NNG,1
2,까페/NNG_많/VA,1
2,술집/NNG_많/VA,1
2,많/VA_카페/NNP,1
2,맛집/NNG_없/VA,-1
2,많/VA_술집/NNG,1
2,중식/NNG_많/VA,1
2,많/VA_국밥/NNG,1
2,많/VA_찻집/NNG,1
2,먹/VV_넘쳐나/VV,1
2,맛있/VA_다양/XR,1
2,횟집/NNG_많/VA,1
2,빵집/NNG_많/VA,1
2,식당/NNG_많/VA,1
2,카페/NNP_많/VA,1
2,야식/NNG_많/VA,1
2,카페/NNP_있/VV,1
2,까페/NNG_있/VA,1
2,분식/NNG_많/VA,1
2,식당/NNG_없/VA,-1
2,찌짐/NNG_많/VA,1
3,할인/NNG_받/VV,1
3,할인/NNG_없/VA,-1
3,할인/NNG_되/VV,1
3,좋/VA_구매/NNG,1
3,많/VA_유료/NNG,-1
3,비싸/VA_괜찮/VA,1
3,성비/NNG_좋/VA,1
3,좋/VA_가격/NNG,1
3,가격/NNG_좋/VA,1
3,가격/NNG_싸/VA,1
3,가격/NNG_높/VA,-1
3,적/VA_가격/NNG,1
3,좋/VA_금액/NNG,1
3,비용/NNG_좋/VA,1
3,절약/NNG_좋/VA,1
3,요금/NNG_없/VA,1
3,무료/NNG_없/VA,-1
3,무료/NNG_없/VA,-1
3,공짜/NNG_같/VA,1
3,가격/NNG_높/VA,-1
3,가격/NNG_있/VA,-1
3,유료/NNG_되/VV,-1
4,저렴/XR_맛있/VA,1
4,맛있/VA_저렴/XR,1
4,회도/NNG_싸/VA,1
4,싸/VA_고기/NNG,1
4,푸짐/XR_저렴/XR,1
4,음식/NNG_싸/VA,1
4,싸/VA_회도/NNG,1
4,저렴/XR_장/NNG,1
4,회/NNG_저렴/XR,1
4,먹/VV_무료/NNG,1
4,밥/NNG_저렴/XR,1
4,비싸/VA_맛/NNG,-1
4,싱싱/XR_저렴/XR,1
4,싸/VA_커피/NNG,1
4,국밥/NNG_싸/VA,1
4,싸/VA_비빔/NNG,1
4,저렴/XR_푸짐/XR,1
4,무료/NNG_먹/VV,1
4,횟집/NNG_싸/VA,1
4,저렴/XR_회/NNG,1
4,저렴/XR_맛/NNG,1
4,싸/VV_구입/NNG,1
4,저렴/XR_마시/VV,1
4,시장/NNG_싸/VA,1
5,신발/NNG_싸/VV,1
5,잡화/NNG_싸/VV,1
5,저렴/XR_옷/NNG,1
5,옷/NNG_저렴/XR,1
5,싸/VA_선물/NNG,1
5,제품/NNG_싸/VV,1
5,가게/NNG_싸/VA,1
5,싸/VA_품질/NNG,-1
6,스탭/NNG_좋/VA,1
6,없/VA_친절/NNG,-1
6,요원/NNG_없/VA,-1
6,인심/NNG_없/VA,-1
6,인심/NNG_있/VA,1
6,인심/NNG_있/VV,1
6,인심/NNG_좋/VA,1
6,점원/NNG_웃/VV,1
6,직원/NNG_없/VA,-1
6,친절/NNG_않/VX,-1
6,인심/NNG_많/VA,1
7,가/VV_멉니다/VA,-1
7,가/VV_편리/NNG,1
7,가/VX_힘듬/NNG,-1
7,거리/NNG_멀/VA,-1
7,교통/NNG_좋/VA,1
7,길/NNG_막막/XR,-1
7,길/NNG_막히/VV,-1
7,길/NNG_어렵/VA,-1
7,노선/NNG_많/VA,1
7,노선/NNG_있/VA,1
7,노선/NNG_좋/VA,1
7,노선/NNP_많/VA,1
7,도로/NNG_좁/VA,-1
7,도심/NNG_멀/VA,-1
7,많/VA_노선/NNG,1
7,버스/NNG_많/VA,1
7,버스/NNG_없/VA,-1
7,버스/NNG_있/VA,1
7,버스/NNG_있/VV,1
7,쉽/VA_접근/NNG,1
7,없/VA_택시/NNG,-1
7,역/NNG_가깝/VA,1
7,역과/NNG_멀/VA,-1
7,연결/NNG_되/VV,1
7,연결/NNG_좋/VA,1
7,위치/NNG_멀/VA,-1
7,위치/NNG_좋/VA,1
7,위치/NNP_좋/VA,1
7,이동/NNG_쉽/VA,1
7,있/VA_버스/NNG,1
7,잘/VA_환승/NNG,1
7,잦/VA_운행/NNG,1
7,접근/NNG_쉽/VA,1
7,접근/NNG_좋/VA,1
7,좁/VA_계단/NNG,-1
7,좁/VA_교통/NNG,-1
7,좋/VA_교통/NNG,1
7,좋/VA_환승/NNG,1
7,차/NNG_막히/VV,-1
7,차/NNG_붐비/VV,-1
7,찾/VV_한참/NNG,-1
7,찾아가/VV_쉽/VA,1
7,환승/NNG_되/VV,1
7,환승/NNG_좋/VA,1
7,환승/NNG_있/VV,1
7,버스/NNG_걷/VV,-1
7,버스/NNG_늦/VA,-1
7,오/VV_편리/NNG,1
7,멀리/MAG_있/VV,-1
7,위치/NNP_좋/VA,1
7,찾아가/VV_좋/VA,1
7,멀/VA_거리/NNG,-1
7,시내/NNG_멀/VA,-1
7,골목/NNG_좁/VA,-1
8,넓/VA_주차/NNG,1
8,좁/VA_주차/NNG,-1
8,좋/VA_주차/NNG,1
8,주차/NNG_쉽/VA,1
8,주차/NNG_없/VA,-1
8,주차/NNG_좋/VA,1
9,의자/NNG_있/VA,1
9,벤치/NNG_앉/VV,1
9,휴식/NNG_좋/VA,1
9,휴식/NNG_있/VV,1
9,편안/NNG_있/VV,1
9,좋/VA_휴식/NNG,1
9,벤치/NNG_있/VA,1
9,편안/NNG_좋/VA,1
9,벤치/NNG_많/VA,1
9,넓/VA_공터/NNG,1
9,매점/NNG_있/VA,1
9,좋/VA_광장/NNG,1
9,자리/NNG_없/VA,-1
11,전통/NNG_있/VV,1
11,역사/NNG_있/VV,1
12,안전/NNG_없/VA,-1
12,위험/NNG_않/VX,1
13,가/VV_마세요/VV,-1
13,꼭/MAG_가시/VV,1
13,꼭/MAG_가시/VV,1
13,꼭/MAG_들리/VV,1
13,꼭/MAG_즐기/VV,1
13,드/VV_마세요/VV,-1
13,들르/VV_세요/VV,1
13,들리/VV_세요/VV,1
13,싫/VA_추천/NNG,-1
13,없/VA_추천/NNG,-1
13,즐기/VV_바라/VV,1
13,즐기/VV_세요/VV,1
13,추천/NNG_않/VX,-1
13,피하/VV_세요/VV,-1
13,오르/VV_세요/VV,1
13,강/NNG_추/NNG,1
13,맛보/VV_세요/VV,1
13,즐기/VV_세요/VV,1
13,오/VV_마세요/VV,-1
13,느끼/VV_세요/VV,1
14,인상/NNG_깊/VA,1
14,산책/NNG_좋/VA,1
14,방문/NNG_좋/VA,1
14,의미/NNG_있/VV,1
14,느낌/NNG_좋/VA,1
14,올라가/VV_좋/VA,1
14,감상/NNG_좋/VA,1
14,좋/VA_코스/NNG,1
14,좋/VA_추억/NNG,1
14,공원/NNG_좋/VA,1
14,좋/VA_방문/NNG,1
14,경관/NNG_좋/VA,1
14,좋/VA_자연/NNG,1
14,좋/VA_벚꽃/NNG,1
14,경험/NNG_좋/VA,1
14,돌아보/VV_좋/VA,1
14,애기/NNG_좋/VA,1
14,전경/NNG_좋/VA,1
14,지나가/VV_좋/VA,1
14,좋/VA_만족/NNG,1
14,좋/VA_기분/NNG,1
14,좋/VA_다리/NNG,1
14,뷰/NNP_멋있/VA,1
14,유명/XR_경치/VV,1
14,투숙/NNG_좋/VA,1
14,좋/VA_인상/NNG,1
14,좋/VA_고찰/NNG,1
14,산세/NNG_좋/VA,1
14,두근대/VV_좋/VA,1
14,사색/NNG_좋/VA,1
14,찾아보/VV_좋/VA,1
14,상상/NNG_좋/VA,1
14,운행/NNG_좋/VA,1
14,인기/NNG_끌/VV,1
14,쉬/VV_최적/NNG,1
14,여정/NNG_좋/VA,1
14,좋/VA_벽화/NNG,1
14,견학/NNG_좋/VA,1
14,찍/VV_좋아하/VV,1
14,야경/NNG_좋/VA,1
14,좋/VA_경치/NNG,1
14,좋/VA_장소/NNG,1
14,구경/NNG_좋/VA,1
14,둘러보/VV_좋/VA,1
14,바라보/VV_좋/VA,1
14,여행/NNG_좋/VA,1
14,좋/VA_공연/NNG,1
14,날씨/NNG_좋/VA,1
14,좋/VA_날씨/NNG,1
14,가치/NNG_있/VA,1
14,필수/NNG_가/VV,1
14,경치/NNG_좋/VA,1
14,코스/NNG_좋/VA,1
14,풍경/NNG_좋/VA,1
14,좋/VA_풍경/NNG,1
14,기분/NNG_좋/VA,1
14,걷/VV_추천/NNG,1
14,전망/NNG_좋/VA,1
14,찍/VV_필수/NNG,1
14,풍광/NNG_좋/VA,1
14,좋/VA_야경/NNG,1
14,좋/VA_산책/NNG,1
14,다녀오/VV_좋/VA,1
14,시설/NNG_좋/VA,1
14,관람/NNV_좋/VA,1
